,Dates,Traveler,Member,Party,State / District,Destination,Sponsor,Filing Type,hrefs,Page #,Departure,Return,Year,Country,Raw Costs
1273,"Aug. 8, 2019 - Aug. 16, 2019",Dan Meyer,Kevin McCarthy,R,CA-23,"Tel Aviv, Israel",American Israel Education Foundation,Original,https://disclosures-clerk.house.gov/gtimages/ST/2019/500022076.pdf,117,"Aug. 8, 2019 "," Aug. 16, 2019",2019,Israel,"

$2,048.09 $2,393.31

Please find breakdown
attached

"
1274,"Aug. 8, 2019 - Aug. 16, 2019",Caleb Smith,Kevin McCarthy,R,CA-23,"Tel Aviv, Israel",American Israel Education Foundation,Original,https://disclosures-clerk.house.gov/gtimages/ST/2019/500022077.pdf,117,"Aug. 8, 2019 "," Aug. 16, 2019",2019,Israel,"
Traveler $8,369.34 $2,048.09 $1,562.59 $2,393.31
Please find breakdown
attached
Accompanying
"
1275,"Aug. 8, 2019 - Aug. 16, 2019",Mark Green,Mark Green,R,TN-7,"Tel Aviv, Israel",American Israel Education Foundation,Original,https://disclosures-clerk.house.gov/gtimages/MT/2019/500022078.pdf,117,"Aug. 8, 2019 "," Aug. 16, 2019",2019,Israel,"

$2,393.31
Please find breakdown
attached

oT

$6,914.84 $2,048.09 $1,562.59

Accompanying
"
1276,"Aug. 8, 2019 - Aug. 15, 2019",Guy Reschenthaler,Guy Reschenthaler,R,PA-14,"Jerusalem, Israel",American Israel Education Foundation,Original,https://disclosures-clerk.house.gov/gtimages/MT/2019/500022021.pdf,117,"Aug. 8, 2019 "," Aug. 15, 2019",2019,Israel,"

Traveler $6,710.74 $1,075.46 $1,321.76 $2,393.34
Please find breakdown
attached

Accompanying 1$40,410.74 $1,075.46 $1,321.76 $2,393.31
"
1277,"Aug. 4, 2019 - Aug. 14, 2019",Antonio Delgado,Antonio Delgado,D,NY-19,"Jerusalem, Israel",American Israel Education Foundation,Original,https://disclosures-clerk.house.gov/gtimages/MT/2019/500021909.pdf,118,"Aug. 4, 2019 "," Aug. 14, 2019",2019,Israel,Error making sandwich
1278,"Aug. 4, 2019 - Aug. 12, 2019",Jahana Hayes,Jahana Hayes,D,CT-5,"Tiberias, Israel",American Israel Education Foundation,Original,https://disclosures-clerk.house.gov/gtimages/MT/2019/500021961.pdf,118,"Aug. 4, 2019 "," Aug. 12, 2019",2019,Israel,Error making sandwich
1279,"Aug. 4, 2019 - Aug. 12, 2019",Daniel Silverberg,Steny H. Hoyer,D,MD-5,"Jerusalem, Israel",American Israel Education Foundation,Original,https://disclosures-clerk.house.gov/gtimages/ST/2019/500021963.pdf,118,"Aug. 4, 2019 "," Aug. 12, 2019",2019,Israel,"
$7,140.45 $2,624.63 $1,597.78 $2,000.24
Please find breakdown

attached

Accompanying [n/a
"
1280,"Aug. 4, 2019 - Aug. 12, 2019",David Trone,David Trone,D,MD-6,"Jerusalem, Israel",American Israel Education Foundation,Original,https://disclosures-clerk.house.gov/gtimages/MT/2019/500021964.pdf,118,"Aug. 4, 2019 "," Aug. 12, 2019",2019,Israel,Error making sandwich
1281,"Aug. 8, 2019 - Aug. 12, 2019",Andy Kim,Andy Kim,D,NJ-3,"Jerusalem, Israel",American Israel Education Foundation,Original,https://disclosures-clerk.house.gov/gtimages/MT/2019/500021965.pdf,118,"Aug. 8, 2019 "," Aug. 12, 2019",2019,Israel,"

$963.50 $633.11 $2,000.24
Please find breakdown
attached

"
1282,"Aug. 4, 2019 - Aug. 12, 2019",Sharice Davids,Sharice Davids,D,KS-3,"Jerusalem, Israel",American Israel Education Foundation,Original,https://disclosures-clerk.house.gov/gtimages/MT/2019/500021967.pdf,118,"Aug. 4, 2019 "," Aug. 12, 2019",2019,Israel,Error making sandwich
1283,"Aug. 4, 2019 - Aug. 12, 2019",Chris Pappas,Chris Pappas,D,NH-1,"Jerusalem, Israel",American Israel Education Foundation,Original,https://disclosures-clerk.house.gov/gtimages/MT/2019/500021971.pdf,118,"Aug. 4, 2019 "," Aug. 12, 2019",2019,Israel,"

$2,000.24
Please find breakdown
attached

$2,624.63

"
1284,"Aug. 4, 2019 - Aug. 12, 2019",Kathryn Grant,Steny H. Hoyer,D,MD-5,"Jerusalem, Israel",American Israel Education Foundation,Original,https://disclosures-clerk.house.gov/gtimages/ST/2019/500021974.pdf,118,"Aug. 4, 2019 "," Aug. 12, 2019",2019,Israel,"
$2,000.24

Please find breakdown
attached

Total Transportation

Accompanying
"
1285,"Aug. 4, 2019 - Aug. 12, 2019",Brian Romick,Steny H. Hoyer,D,MD-5,"Jerusalem, Israel",American Israel Education Foundation,Original,https://disclosures-clerk.house.gov/gtimages/ST/2019/500021975.pdf,118,"Aug. 4, 2019 "," Aug. 12, 2019",2019,Israel,"
$2,624.63 $1,597.78 $2,000.24
Please find breakdown
attached
Accompanying nla n/a nla
"
1286,"Aug. 4, 2019 - Aug. 12, 2019",Darin LaHood,Darin M. LaHood,R,IL-18,"Copenhagen, Denmark",Ripon Society,Original,https://disclosures-clerk.house.gov/gtimages/MT/2019/500021865.pdf,119,"Aug. 4, 2019 "," Aug. 12, 2019",2019,Denmark,Error making sandwich
1287,"Aug. 4, 2019 - Aug. 12, 2019",Ron Kind,Ron Kind,D,WI-3,"Jerusalem, Israel",American Israel Education Foundation,Original,https://disclosures-clerk.house.gov/gtimages/MT/2019/500021988.pdf,119,"Aug. 4, 2019 "," Aug. 12, 2019",2019,Israel,Error making sandwich
1288,"Aug. 4, 2019 - Aug. 12, 2019",Steny H. Hoyer,Steny H. Hoyer,D,MD-5,"Jerusalem, Israel",American Israel Education Foundation,Original,https://disclosures-clerk.house.gov/gtimages/MT/2019/500021989.pdf,119,"Aug. 4, 2019 "," Aug. 12, 2019",2019,Israel,"
$2,000.24

Please find breakdown
attached

Total Transportation | Total Lodging
Expenses Expenses

$7,140.45 $1,409.42

Accompanying [$8,264.95
"
1289,"Aug. 4, 2019 - Aug. 12, 2019",Tom Emmer,Tom Emmer,R,MN-6,"Copenhagen, Denmark",Ripon Society,Original,https://disclosures-clerk.house.gov/gtimages/MT/2019/500021891.pdf,119,"Aug. 4, 2019 "," Aug. 12, 2019",2019,Denmark,Error making sandwich
1290,"Aug. 4, 2019 - Aug. 12, 2019",Madeleine Dean,Madeleine Dean,D,PA-4,"Jerusalem, Israel",American Israel Education Foundation,Amendment,https://disclosures-clerk.house.gov/gtimages/MT/2019/500022020.pdf,119,"Aug. 4, 2019 "," Aug. 12, 2019",2019,Israel,"
_ ~+
Traveler $5,419.70 $1,409.42 $1,597.78 $2,000.24
Please find breakdown
attached
Accompanying {$5,419.70 }$1,409.42 $2,000.24

"
1291,"Aug. 4, 2019 - Aug. 12, 2019",Sylvia Garcia,Sylvia Garcia,D,TX-29,"Jerusalem, Israel",American Israel Education Foundation,Original,https://disclosures-clerk.house.gov/gtimages/MT/2019/500022022.pdf,119,"Aug. 4, 2019 "," Aug. 12, 2019",2019,Israel,"

Traveler [$7,800.95 $1,409.42 $1,597.78 $2,000.24
i Please find breakdown
attached
Accompanying | $7,800.95 $1,409.42 $1,597.78 $2,000.24
"
1292,"Aug. 4, 2019 - Aug. 12, 2019",Kim Schrier,Kim Schrier,D,WA-8,"Jerusalem, Israel",American Israel Education Foundation,Original,https://disclosures-clerk.house.gov/gtimages/MT/2019/500022023.pdf,119,"Aug. 4, 2019 "," Aug. 12, 2019",2019,Israel,"
$6,414.95 $1,409.42 $1,597.78 $2,000.24

Please find breakdown
attached

Accompanying |$6,414.95 ; : $2,000.24
"
1293,"Aug. 4, 2019 - Aug. 12, 2019",Greg Stanton,Greg Stanton,D,AZ-9,"Jerusalem, Israel",American Israel Education Foundation,Original,https://disclosures-clerk.house.gov/gtimages/MT/2019/500021918.pdf,119,"Aug. 4, 2019 "," Aug. 12, 2019",2019,Israel,"
$2,000.24

Please find breakdown
attached

$2,000.24
"
1294,"Aug. 4, 2019 - Aug. 12, 2019",Lizzie Fletcher,Lizzie Fletcher,D,TX-7,"Jerusalem, Israel",American Israel Education Foundation,Original,https://disclosures-clerk.house.gov/gtimages/MT/2019/500022025.pdf,119,"Aug. 4, 2019 "," Aug. 12, 2019",2019,Israel,"
Traveler $7,409.95 $1,409.42 $1,597.78 $2,000.24

Please find breakdown

|attached
$1,409.42 $1,597.78 $2,000.24

Please find breakdown
attached

Accompanying {$7,621.95
"
1295,"Aug. 4, 2019 - Aug. 12, 2019",Joseph Morella,Joe Morelle,D,NY-25,"Jerusalem, Israel",American Israel Education Foundation,Original,https://disclosures-clerk.house.gov/gtimages/ST/2019/500022026.pdf,119,"Aug. 4, 2019 "," Aug. 12, 2019",2019,Israel,
1296,"Aug. 4, 2019 - Aug. 12, 2019",Jimmy Gomez,Jimmy Gomez,D,CA-34,"Tel Aviv, Israel",American Israel Education Foundation,Original,https://disclosures-clerk.house.gov/gtimages/MT/2019/500021922.pdf,119,"Aug. 4, 2019 "," Aug. 12, 2019",2019,Israel,Error making sandwich
1297,"Aug. 4, 2019 - Aug. 12, 2019",Max Rose,Max Rose,D,NY-11,"Jerusalem, Israel",American Israel Education Foundation,Original,https://disclosures-clerk.house.gov/gtimages/MT/2019/500021930.pdf,119,"Aug. 4, 2019 "," Aug. 12, 2019",2019,Israel,
1298,"Aug. 4, 2019 - Aug. 12, 2019",Jahana Hayes,Jahana Hayes,D,CT-5,"Jerusalem, Israel",American Israel Education Foundation,Original,https://disclosures-clerk.house.gov/gtimages/MT/2019/500021932.pdf,119,"Aug. 4, 2019 "," Aug. 12, 2019",2019,Israel,error
1299,"Aug. 4, 2019 - Aug. 12, 2019",Brad Schneider,Brad Schneider,D,IL-10,"Jerusalem, Israel",American Israel Education Foundation,Original,https://disclosures-clerk.house.gov/gtimages/MT/2019/500021933.pdf,119,"Aug. 4, 2019 "," Aug. 12, 2019",2019,Israel,Error making sandwich
1300,"Aug. 4, 2019 - Aug. 12, 2019",Gilbert Cisneros,Gilbert Cisneros,D,CA-39,American Israel Education Foun,American Israel Education Foundation,Original,https://disclosures-clerk.house.gov/gtimages/MT/2019/500021935.pdf,119,"Aug. 4, 2019 "," Aug. 12, 2019",2019,Israel,Error making sandwich
1301,"Aug. 4, 2019 - Aug. 12, 2019",Ed Case,Ed Case,D,HI-1,"Jerusalem, Israel",American Israel Education Foundation,Original,https://disclosures-clerk.house.gov/gtimages/MT/2019/500021936.pdf,119,"Aug. 4, 2019 "," Aug. 12, 2019",2019,Israel,"

Please find breakdown
attached

$2,000.24
"
1302,"Aug. 4, 2019 - Aug. 12, 2019",Mike Levin,Mike Levin,D,CA-49,"Jerusalem, Israel",American Israel Education Foundation,Original,https://disclosures-clerk.house.gov/gtimages/MT/2019/500021937.pdf,119,"Aug. 4, 2019 "," Aug. 12, 2019",2019,Israel,Error making sandwich
1303,"Aug. 5, 2019 - Aug. 12, 2019",Harley Rouda,Harley Rouda,D,CA-48,"Jerusalem, Israel",American Israel Education Foundation,Original,https://disclosures-clerk.house.gov/gtimages/MT/2019/500021938.pdf,119,"Aug. 5, 2019 "," Aug. 12, 2019",2019,Israel,"

Traveler ($5,565.35. ~*(81,409.42 $1,597.78 $2,000.24. °°
|

i

(Accompanying |$5,565.35
"
1304,"Aug. 4, 2019 - Aug. 12, 2019",Madeline Dean,Madeleine Dean,D,PA-4,"Jerusalem, Israel",American Israel Education Foundation,Original,https://disclosures-clerk.house.gov/gtimages/MT/2019/500021939.pdf,119,"Aug. 4, 2019 "," Aug. 12, 2019",2019,Israel,Error making sandwich
1305,"Aug. 4, 2019 - Aug. 12, 2019",Sean Casten,Sean Casten,D,IL-6,"Jerusalem, Israel",American Israel Education Foundation,Original,https://disclosures-clerk.house.gov/gtimages/MT/2019/500021942.pdf,120,"Aug. 4, 2019 "," Aug. 12, 2019",2019,Israel,Error making sandwich
1306,"Aug. 4, 2019 - Aug. 12, 2019",Lori Trahan,Lori Trahan,D,MA-3,"Jerusalem, Israel",American Israel Education Foundation,Original,https://disclosures-clerk.house.gov/gtimages/MT/2019/500021944.pdf,120,"Aug. 4, 2019 "," Aug. 12, 2019",2019,Israel,Error making sandwich
1307,"Aug. 4, 2019 - Aug. 12, 2019",Tom Emmer,Tom Emmer,R,MN-6,"Copenhagen, Denmark",Ripon Society,Amendment,https://disclosures-clerk.house.gov/gtimages/MT/2019/500022247.pdf,120,"Aug. 4, 2019 "," Aug. 12, 2019",2019,Denmark,Error making sandwich
1308,"Aug. 4, 2019 - Aug. 12, 2019",Ben McAdams,Ben McAdams,D,UT-4,"Jerusalem, Israel",American Israel Education Foundation,Original,https://disclosures-clerk.house.gov/gtimages/MT/2019/500021946.pdf,120,"Aug. 4, 2019 "," Aug. 12, 2019",2019,Israel,Error making sandwich
1309,"Aug. 4, 2019 - Aug. 12, 2019",Susan Wild,Susan Wild,D,PA-7,"Jerusalem, Israel",American Israel Education Foundation,Original,https://disclosures-clerk.house.gov/gtimages/MT/2019/500021947.pdf,120,"Aug. 4, 2019 "," Aug. 12, 2019",2019,Israel,Error making sandwich
1310,"Aug. 3, 2019 - Aug. 12, 2019",Donna Shalala,Donna Shalala,D,FL-27,"Jerusalem, Israel",American Israel Education Foundation,Original,https://disclosures-clerk.house.gov/gtimages/MT/2019/500021948.pdf,120,"Aug. 3, 2019 "," Aug. 12, 2019",2019,Israel,"

= a _ =~ a

Traveler ' |$7,296 $2,612.38 1,597.78 $2,000.24

\ Please find breakdown
attached

{oo ae

Accompanying [n/a n/a

"
1311,"Aug. 4, 2019 - Aug. 12, 2019",Lucy McBath,Lucy McBath,D,GA-6,"Jerusalem, Israel",American Israel Education Foundation,Original,https://disclosures-clerk.house.gov/gtimages/MT/2019/500021949.pdf,120,"Aug. 4, 2019 "," Aug. 12, 2019",2019,Israel,"
$2,000.24

Please find breakdown
attached

Total Transportation | Total Lodging

Expenses

$1,597.78

$2,000.24
Please find breakdown
attached

"
1312,"Aug. 6, 2019 - Aug. 12, 2019",Jared Golden,Jared Golden,D,ME-2,"Jerusalem, Israel",American Israel Education Foundation,Original,https://disclosures-clerk.house.gov/gtimages/MT/2019/500021950.pdf,120,"Aug. 6, 2019 "," Aug. 12, 2019",2019,Israel,"
Traveler 1$5,318.65 $1,929.13 $2,000.24
Please find breakdown
attached
Accompanying |p/a na nla
"
1313,"Aug. 4, 2019 - Aug. 12, 2019",Chrissy Houlahan,Chrissy Houlahan,D,PA-6,"Jerusalem, Israel",American Israel Education Foundation,Original,https://disclosures-clerk.house.gov/gtimages/MT/2019/500021951.pdf,120,"Aug. 4, 2019 "," Aug. 12, 2019",2019,Israel,Error making sandwich
1314,"Aug. 4, 2019 - Aug. 12, 2019",Theodore E. Deutch,Ted Deutch,D,FL-22,"Jerusalem, Israel",American Israel Education Foundation,Original,https://disclosures-clerk.house.gov/gtimages/MT/2019/500021952.pdf,120,"Aug. 4, 2019 "," Aug. 12, 2019",2019,Israel,Error making sandwich
1315,"Aug. 4, 2019 - Aug. 12, 2019",Haley Stevens,Haley Stevens,D,MI-11,"Jerusalem, Israel",American Israel Education Foundation,Original,https://disclosures-clerk.house.gov/gtimages/MT/2019/500021954.pdf,120,"Aug. 4, 2019 "," Aug. 12, 2019",2019,Israel,"

$1,409.42 : $2,000.24

Please find breakdown
attached

$2,000.24
"
1316,"Aug. 4, 2019 - Aug. 12, 2019",Kendra Horn,Kendra Horn,D,OK-5,"Jerusalem, Israel",American Israel Education Foundation,Original,https://disclosures-clerk.house.gov/gtimages/MT/2019/500021959.pdf,120,"Aug. 4, 2019 "," Aug. 12, 2019",2019,Israel,Error making sandwich
1317,"Aug. 2, 2019 - Aug. 11, 2019",Emma Norvell,Gilbert Cisneros,D,CA-39,"Jerusalem, Israel",Inside the Middle East,Original,https://disclosures-clerk.house.gov/gtimages/ST/2019/500022121.pdf,120,"Aug. 2, 2019 "," Aug. 11, 2019",2019,Israel,"

$2044 (Details in
Addendum A)

Accompanying
"
1318,"Aug. 2, 2019 - Aug. 11, 2019",Matthew Diller,Tom Cole,R,OK-4,"Jerusalem, Israel",Inside the Middle East,Original,https://disclosures-clerk.house.gov/gtimages/ST/2019/500021864.pdf,120,"Aug. 2, 2019 "," Aug. 11, 2019",2019,Israel,Error making sandwich
1319,"Aug. 2, 2019 - Aug. 11, 2019",Tim Sullivan,Rodney Davis,R,IL-13,"Jerusalem, Israel",Inside the Middle East,Original,https://disclosures-clerk.house.gov/gtimages/ST/2019/500022687.pdf,120,"Aug. 2, 2019 "," Aug. 11, 2019",2019,Israel,Error making sandwich
1320,"Aug. 2, 2019 - Aug. 11, 2019",Jessica Andrews,Doug Collins,R,GA-9,"Jerusalem, Israel",Inside the Middle East,Original,https://disclosures-clerk.house.gov/gtimages/ST/2019/500021867.pdf,120,"Aug. 2, 2019 "," Aug. 11, 2019",2019,Israel,error
1321,"Aug. 2, 2019 - Aug. 11, 2019",Julien Relfe,Bradley Byrne,R,AL-1,"Jerusalem, Israel",Inside the Middle East,Original,https://disclosures-clerk.house.gov/gtimages/ST/2019/500021875.pdf,120,"Aug. 2, 2019 "," Aug. 11, 2019",2019,Israel,Error making sandwich
1322,"Aug. 2, 2019 - Aug. 11, 2019",Trudy Perkins,Elijah E. Cummings,D,MD-7,"Jerusalem, Israel",Inside the Middle East,Original,https://disclosures-clerk.house.gov/gtimages/ST/2019/500021881.pdf,121,"Aug. 2, 2019 "," Aug. 11, 2019",2019,Israel,"

‘Traveler $2237 $1400 $2044 (Details in
Addendum A)
NIA

Accompanying
"
1323,"Aug. 2, 2019 - Aug. 11, 2019",Christopher MacArthur,John Moolenaar,R,MI-4,"Jerusalem, Israel",Inside the Middle East,Original,https://disclosures-clerk.house.gov/gtimages/ST/2019/500021885.pdf,121,"Aug. 2, 2019 "," Aug. 11, 2019",2019,Israel,Error making sandwich
1324,"Aug. 4, 2019 - Aug. 11, 2019",Mark Meadows,Mark Meadows,R,NC-11,"Sydney, Australia",America Conservative Union Foundation,Original,https://disclosures-clerk.house.gov/gtimages/MT/2019/500021901.pdf,121,"Aug. 4, 2019 "," Aug. 11, 2019",2019,Australia,"

0.00

Total Transportation Total Lodging

Expenses

‘Traveler 2,071.90

Accompanying | 10,307.19 0.00 (Shared Roam)

"
1325,"Aug. 2, 2019 - Aug. 11, 2019",Sean O'Brien,Dan Newhouse,R,WA-4,"Jerusalem, Israel",Inside the Middle East,Original,https://disclosures-clerk.house.gov/gtimages/ST/2019/500021919.pdf,121,"Aug. 2, 2019 "," Aug. 11, 2019",2019,Israel,Error making sandwich
1326,"Aug. 4, 2019 - Aug. 11, 2019",Joe Neguse,Joe Neguse,D,CO-2,"Tel Aviv, Israel",American Israel Education Foundation,Amendment,https://disclosures-clerk.house.gov/gtimages/MT/2019/500021921.pdf,121,"Aug. 4, 2019 "," Aug. 11, 2019",2019,Israel,Error making sandwich
1327,"Aug. 2, 2019 - Aug. 11, 2019",Corey Schrodt,Francis Rooney,R,FL-19,"Jerusalem, Israel",Inside the Middle East,Original,https://disclosures-clerk.house.gov/gtimages/ST/2019/500021926.pdf,121,"Aug. 2, 2019 "," Aug. 11, 2019",2019,Israel,"

$2044 (Details in
Addendum A)

Accompanying
"
1328,"Aug. 4, 2019 - Aug. 11, 2019",Tom Malinowski,Tom Malinowski,D,NJ-7,"Jerusalem, Israel",American Israel Education Foundation,Original,https://disclosures-clerk.house.gov/gtimages/MT/2019/500021928.pdf,121,"Aug. 4, 2019 "," Aug. 11, 2019",2019,Israel,Error making sandwich
1329,"Aug. 2, 2019 - Aug. 11, 2019",Chonya Marie Davis Johnson,Joyce Beatty,D,OH-3,"Jerusalem, Israel",Inside the Middle East,Original,https://disclosures-clerk.house.gov/gtimages/ST/2019/500022229.pdf,121,"Aug. 2, 2019 "," Aug. 11, 2019",2019,Israel,"

$2044 (Details in
Addendum A)

Accompanying
"
1330,"Aug. 2, 2019 - Aug. 11, 2019",Erin Meegan,Max Rose,D,NY-11,"Jerusalem, Israel",Inside the Middle East,Original,https://disclosures-clerk.house.gov/gtimages/ST/2019/500022248.pdf,121,"Aug. 2, 2019 "," Aug. 11, 2019",2019,Israel,Error making sandwich
1331,"Aug. 4, 2019 - Aug. 10, 2019",Frank D. Lucas,Frank D. Lucas,R,OK-3,"Copenhagen, Denmark",Ripon Society,Original,https://disclosures-clerk.house.gov/gtimages/MT/2019/500021834.pdf,121,"Aug. 4, 2019 "," Aug. 10, 2019",2019,Denmark,Error making sandwich
1332,"Aug. 5, 2019 - Aug. 10, 2019",Daniel T. Kildee,Dan Kildee,D,MI-5,"Copenhagen, Denmark",Ripon Society,Original,https://disclosures-clerk.house.gov/gtimages/MT/2019/500021841.pdf,121,"Aug. 5, 2019 "," Aug. 10, 2019",2019,Denmark,Error making sandwich
1333,"Aug. 2, 2019 - Aug. 10, 2019",Dan Newhouse,Dan Newhouse,R,WA-4,"Copenhagen, Denmark",Ripon Society,Original,https://disclosures-clerk.house.gov/gtimages/MT/2019/500021884.pdf,121,"Aug. 2, 2019 "," Aug. 10, 2019",2019,Denmark,Error making sandwich
1334,"Aug. 3, 2019 - Aug. 10, 2019",Kelvin Lurn,Ami Bera,D,CA-7,"Addis Ababa, Ethiopia",United Nations Foundation,Original,https://disclosures-clerk.house.gov/gtimages/ST/2019/500021894.pdf,121,"Aug. 3, 2019 "," Aug. 10, 2019",2019,Ethiopia,"
Traveler $3,022.13 $858.40 $181.94 Ethiopia Visa ($52.00)
Uganda Visa ($51.50)
| Travel Ins. ($157.84) =
41.34
Accompanying | nya NIA NIA
"
1335,"Aug. 3, 2019 - Aug. 10, 2019",Libby Foley,Betty McCollum,D,MN-4,"Addis Ababa, Ethiopia",United Nations Foundation,Original,https://disclosures-clerk.house.gov/gtimages/ST/2019/500021902.pdf,121,"Aug. 3, 2019 "," Aug. 10, 2019",2019,Ethiopia,"

Expenses

$2,918.50 $858.40 $192.92 Ethiopia Visa ($52.00)
Uganda Visa ($51.50)
Travel Ins. ($157.84) =
Accompanying N/A N/A NIA

"
1336,"Aug. 3, 2019 - Aug. 10, 2019",Connor Stubbs,Adam Smith,D,WA-9,"Addis Ababa, Ethiopia",United Nations Foundation,Original,https://disclosures-clerk.house.gov/gtimages/ST/2019/500021908.pdf,121,"Aug. 3, 2019 "," Aug. 10, 2019",2019,Ethiopia,"

$2,933.13 $858.40 $192.93 Ethiopia Visa ($52.00)
Uganda Visa ($51.50)
: Travel Ins. ($157.84) =
NIA

Accompanying NIA
"
1337,"Aug. 4, 2019 - Aug. 10, 2019",John Garamendi,John Garamendi,D,CA-3,"Jerusalem, Israel",American Israel Education Foundation,Original,https://disclosures-clerk.house.gov/gtimages/MT/2019/500021917.pdf,121,"Aug. 4, 2019 "," Aug. 10, 2019",2019,Israel,Error making sandwich
1338,"Aug. 4, 2019 - Aug. 10, 2019",Jamie Raskin,Jamie Raskin,D,MD-8,"Jerusalem, Israel",American Israel Education Foundation,Original,https://disclosures-clerk.house.gov/gtimages/MT/2019/500022027.pdf,122,"Aug. 4, 2019 "," Aug. 10, 2019",2019,Israel,"

$2,000.24

Please find breakdown
attached

Traveler $8,057.05

Accompanying [n/a
"
1339,"Aug. 2, 2019 - Aug. 9, 2019",Sean Maloney,Sean Patrick Maloney,D,NY-18,"Copenhagen, Denmark",Ripon Society,Original,https://disclosures-clerk.house.gov/gtimages/MT/2019/500021970.pdf,122,"Aug. 2, 2019 "," Aug. 9, 2019",2019,Denmark,Error making sandwich
1340,"Aug. 4, 2019 - Aug. 9, 2019",Bill Johnson,Bill Johnson,R,OH-6,"Copenhagen, Denmark",Ripon Society,Original,https://disclosures-clerk.house.gov/gtimages/MT/2019/500021835.pdf,122,"Aug. 4, 2019 "," Aug. 9, 2019",2019,Denmark,Error making sandwich
